,timestamp,lp
2023-07-10 14:30:46.887239,,622.3
2023-07-10 14:30:47.895789,,622.35
2023-07-10 14:30:48.889871,,622.3
2023-07-10 14:30:49.333912,,622.35
2023-07-10 14:30:50.887837,,622.3
2023-07-10 14:30:51.736683,,622.35
2023-07-10 14:30:52.738483,,622.3
2023-07-10 14:30:55.341602,,622.35
2023-07-10 14:30:56.890549,,622.3
2023-07-10 14:30:58.745476,,622.35
2023-07-10 14:31:00.749999,,622.3
2023-07-10 14:31:01.892292,,622.35
2023-07-10 14:31:03.153893,,622.3
2023-07-10 14:31:04.353089,,622.35
2023-07-10 14:31:05.891731,,622.3
2023-07-10 14:31:06.556992,,622.25
2023-07-10 14:31:06.895276,,622.35
2023-07-10 14:31:07.753764,,622.3
2023-07-10 14:31:07.893677,,622.35
2023-07-10 14:31:08.893330,,622.3
2023-07-10 14:31:09.893156,,622.35
2023-07-10 14:31:10.891072,,622.3
2023-07-10 14:31:13.563249,,622.35
2023-07-10 14:31:14.896292,,622.3
2023-07-10 14:31:16.765696,,622.35
2023-07-10 14:31:18.894760,,622.3
2023-07-10 14:31:18.966917,,622.35
2023-07-10 14:31:26.894894,,622.3
2023-07-10 14:31:27.575989,,622.35
2023-07-10 14:31:28.777144,,622.3
2023-07-10 14:31:29.898135,,622.35
2023-07-10 14:31:31.152588,,622.3
2023-07-10 14:31:32.899312,,622.25
2023-07-10 14:31:33.583812,,622.3
2023-07-10 14:31:34.897218,,622.25
2023-07-10 14:31:35.900341,,622.3
2023-07-10 14:31:37.186255,,622.2
2023-07-10 14:31:37.902597,,622.3
2023-07-10 14:31:39.589626,,622.25
2023-07-10 14:31:39.902434,,622.3
2023-07-10 14:31:40.790883,,622.2
2023-07-10 14:31:42.992849,,622.25
2023-07-10 14:31:43.901667,,622.2
2023-07-10 14:31:44.203518,,622.15
2023-07-10 14:31:44.899086,,622.2
2023-07-10 14:31:46.598456,,622.15
2023-07-10 14:31:48.801653,,622.2
2023-07-10 14:31:52.907206,,622.1
2023-07-10 14:31:54.807016,,622.15
2023-07-10 14:31:56.904769,,622.1
2023-07-10 14:31:57.903152,,622.05
2023-07-10 14:31:58.903343,,622.1
2023-07-10 14:32:01.912632,,622.05
2023-07-10 14:32:02.017565,,622.1
2023-07-10 14:32:02.909016,,622.05
2023-07-10 14:32:03.217822,,622.1
2023-07-10 14:32:03.417700,,622.05
2023-07-10 14:32:04.909780,,622.1
2023-07-10 14:32:05.909159,,622.0
2023-07-10 14:32:07.909920,,622.05
2023-07-10 14:32:08.925291,,622.0
2023-07-10 14:32:09.913679,,622.05
2023-07-10 14:32:10.431358,,622.0
2023-07-10 14:32:11.626619,,622.05
2023-07-10 14:32:11.908445,,622.0
2023-07-10 14:32:13.834145,,621.95
2023-07-10 14:32:14.831078,,622.0
2023-07-10 14:32:16.649104,,621.95
2023-07-10 14:32:16.918938,,622.0
2023-07-10 14:32:21.460819,,621.85
2023-07-10 14:32:23.913905,,622.0
2023-07-10 14:32:24.042844,,621.85
2023-07-10 14:32:24.909012,,622.0
2023-07-10 14:32:25.911314,,621.85
2023-07-10 14:32:27.160469,,622.0
2023-07-10 14:32:30.450306,,621.85
2023-07-10 14:32:30.916927,,622.0
2023-07-10 14:32:32.856812,,621.95
2023-07-10 14:32:33.867217,,621.85
2023-07-10 14:32:33.929172,,621.95
2023-07-10 14:32:37.914451,,622.0
2023-07-10 14:32:38.868968,,621.85
2023-07-10 14:32:39.923617,,622.35
2023-07-10 14:32:40.917063,,622.2
2023-07-10 14:32:43.078759,,622.45
2023-07-10 14:32:43.913836,,622.2
2023-07-10 14:32:44.913310,,622.35
2023-07-10 14:32:45.921576,,622.4
2023-07-10 14:32:46.916959,,622.2
