,timestamp,lp
2023-07-10 12:38:42.589746,,625.65
2023-07-10 12:38:45.241977,,625.6
2023-07-10 12:38:46.251355,,625.65
2023-07-10 12:38:48.262110,,625.6
2023-07-10 12:38:49.243596,,625.65
2023-07-10 12:38:50.239997,,625.6
2023-07-10 12:38:50.798650,,625.65
2023-07-10 12:38:52.240761,,625.6
2023-07-10 12:38:52.999291,,625.65
2023-07-10 12:38:53.202166,,625.6
2023-07-10 12:38:54.255180,,625.55
2023-07-10 12:38:55.408268,,625.65
2023-07-10 12:38:58.258507,,625.6
2023-07-10 12:39:02.283464,,625.35
2023-07-10 12:39:04.264238,,625.5
2023-07-10 12:39:05.275613,,625.45
2023-07-10 12:39:05.617402,,625.5
2023-07-10 12:39:06.253010,,625.45
2023-07-10 12:39:09.891760,,625.6
2023-07-10 12:39:11.836220,,625.75
2023-07-10 12:39:12.282446,,625.65
2023-07-10 12:39:14.242234,,625.85
2023-07-10 12:39:15.252610,,625.6
2023-07-10 12:39:17.302261,,625.9
2023-07-10 12:39:18.254887,,625.8
2023-07-10 12:39:19.251270,,625.6
2023-07-10 12:39:20.270642,,625.85
2023-07-10 12:39:21.255033,,625.8
2023-07-10 12:39:22.269406,,625.85
2023-07-10 12:39:22.448295,,625.8
2023-07-10 12:39:23.271785,,625.75
2023-07-10 12:39:24.654298,,625.8
2023-07-10 12:39:26.244317,,625.85
2023-07-10 12:39:26.658063,,625.7
2023-07-10 12:39:27.658442,,625.8
2023-07-10 12:39:28.252075,,625.7
2023-07-10 12:39:29.253445,,625.8
2023-07-10 12:39:30.255825,,625.75
2023-07-10 12:39:30.461697,,625.8
2023-07-10 12:39:31.263201,,625.75
2023-07-10 12:39:33.749667,,625.7
2023-07-10 12:39:35.466229,,625.75
2023-07-10 12:39:37.267114,,625.7
2023-07-10 12:39:37.466991,,625.75
2023-07-10 12:39:38.247509,,625.8
2023-07-10 12:39:40.678671,,625.75
2023-07-10 12:39:42.252697,,625.8
2023-07-10 12:39:44.486568,,625.75
2023-07-10 12:39:45.258935,,625.85
2023-07-10 12:39:49.281449,,625.75
2023-07-10 12:39:49.669208,,625.8
2023-07-10 12:39:50.267854,,625.85
2023-07-10 12:39:50.680566,,625.8
2023-07-10 12:39:52.270584,,625.75
2023-07-10 12:39:53.265967,,625.8
2023-07-10 12:39:54.265349,,625.85
2023-07-10 12:39:55.263516,,625.75
2023-07-10 12:39:55.492375,,625.8
2023-07-10 12:39:56.266895,,625.75
2023-07-10 12:39:56.682639,,625.8
2023-07-10 12:39:57.268276,,625.75
2023-07-10 12:39:59.085153,,625.8
2023-07-10 12:39:59.260045,,625.75
2023-07-10 12:40:00.710148,,625.8
2023-07-10 12:40:02.889801,,625.75
2023-07-10 12:40:03.260572,,625.8
2023-07-10 12:40:05.265334,,625.75
2023-07-10 12:40:06.261682,,625.8
2023-07-10 12:40:07.264062,,625.75
2023-07-10 12:40:08.262445,,625.8
2023-07-10 12:40:09.267824,,625.6
2023-07-10 12:40:09.927417,,625.8
2023-07-10 12:40:11.097323,,625.6
2023-07-10 12:40:12.264245,,625.75
2023-07-10 12:40:12.300225,,625.8
2023-07-10 12:40:13.501480,,625.6
2023-07-10 12:40:15.704119,,625.75
2023-07-10 12:40:16.270767,,625.7
