,timestamp,lp
2023-07-10 13:55:40.593060,,623.55
2023-07-10 13:55:42.949393,,623.7
2023-07-10 13:55:43.949134,,623.55
2023-07-10 13:55:44.949347,,623.7
2023-07-10 13:55:45.196189,,623.6
2023-07-10 13:55:45.402064,,623.55
2023-07-10 13:55:46.398567,,623.5
2023-07-10 13:55:46.952223,,623.6
2023-07-10 13:55:47.950213,,623.55
2023-07-10 13:55:48.948360,,623.6
2023-07-10 13:55:49.947743,,623.55
2023-07-10 13:55:50.607335,,623.6
2023-07-10 13:55:52.806974,,623.5
2023-07-10 13:55:53.952282,,623.6
2023-07-10 13:55:55.010686,,623.55
2023-07-10 13:55:56.951485,,623.6
2023-07-10 13:55:57.951867,,623.5
2023-07-10 13:55:58.810334,,623.6
2023-07-10 13:56:00.953888,,623.55
2023-07-10 13:56:01.957267,,623.5
2023-07-10 13:56:02.419982,,623.45
2023-07-10 13:56:02.955649,,623.5
2023-07-10 13:56:04.956410,,623.45
2023-07-10 13:56:05.820874,,623.55
2023-07-10 13:56:06.952175,,623.5
2023-07-10 13:56:08.964118,,623.55
2023-07-10 13:56:09.953886,,623.45
2023-07-10 13:56:10.625947,,623.55
2023-07-10 13:56:10.955523,,623.5
2023-07-10 13:56:13.959311,,623.6
2023-07-10 13:56:15.206295,,623.55
2023-07-10 13:56:15.657944,,623.6
2023-07-10 13:56:16.435241,,623.5
2023-07-10 13:56:20.957935,,623.45
2023-07-10 13:56:21.639983,,623.5
2023-07-10 13:56:22.643278,,623.45
2023-07-10 13:56:22.961413,,623.5
2023-07-10 13:56:23.643972,,623.45
2023-07-10 13:56:24.446940,,623.5
2023-07-10 13:56:24.957306,,623.45
2023-07-10 13:56:26.645601,,623.5
2023-07-10 13:56:27.957905,,623.45
2023-07-10 13:56:28.647432,,623.5
2023-07-10 13:56:29.452288,,623.45
2023-07-10 13:56:30.450207,,623.5
2023-07-10 13:56:32.957926,,623.4
2023-07-10 13:56:33.963414,,623.5
2023-07-10 13:56:34.858650,,623.45
2023-07-10 13:56:35.662324,,623.4
2023-07-10 13:56:35.957784,,623.5
2023-07-10 13:56:36.865239,,623.35
2023-07-10 13:56:37.865256,,623.4
2023-07-10 13:56:39.965580,,623.35
2023-07-10 13:56:40.662448,,623.4
2023-07-10 13:56:41.959726,,623.35
2023-07-10 13:56:42.665519,,623.4
2023-07-10 13:56:42.959564,,623.3
2023-07-10 13:56:43.959049,,623.35
2023-07-10 13:56:44.666468,,623.4
2023-07-10 13:56:45.667979,,623.3
2023-07-10 13:56:46.670700,,623.4
2023-07-10 13:56:47.868912,,623.3
2023-07-10 13:56:48.961344,,623.5
2023-07-10 13:56:50.270812,,623.35
2023-07-10 13:56:50.962997,,623.3
2023-07-10 13:56:51.480596,,623.5
2023-07-10 13:56:52.963382,,623.4
2023-07-10 13:56:53.677653,,623.45
2023-07-10 13:56:54.878440,,623.5
2023-07-10 13:56:58.964122,,623.45
2023-07-10 13:56:59.683858,,623.5
2023-07-10 13:57:01.965328,,623.55
2023-07-10 13:57:03.965091,,623.5
2023-07-10 13:57:04.492765,,623.45
2023-07-10 13:57:04.966470,,623.55
